"OBJECTID","GISPROPNUM","DEPARTMENT,C,25","ACRES","JURISDICTION","NAME","SHAPE_STA","SHAPE_STL","PRM"
5707,"X148E1","X-05",0.03200000000,"DPR","Park",1578.27542114000,225.49640359300,"Eduardo Hernandez"
5708,"X148C1","X-05",0.21300000000,"DPR","Featherbenches",9292.99551392000,718.04136177800,"Eduardo Hernandez"
5709,"X148C4","X-05",0.03700000000,"DPR","Townsend Walk",1604.67489624000,417.08008122300,"Eduardo Hernandez"
5710,"X148C6","X-05",0.03700000000,"DPR","Walton Walk",1604.87771606000,416.24246400500,"Eduardo Hernandez"
5711,"X148E","X-05",0.14100000000,"DPR","Peace Park",6024.09854126000,483.83822047400,"Eduardo Hernandez"
5712,"X148D1","X-05",0.15000000000,"DPR","Morris Mesa",11337.25698850000,686.00673190300,"Eduardo Hernandez"
5713,"X148B","X-05",0.15000000000,"DPR","Park",1173.57751465000,526.25190150500,"Eduardo Hernandez"
5714,"X006","X-05",0.21000000000,"DPR","Bergen Triangle",7480.86238098000,503.78917154300,"Eduardo Hernandez"
5715,"X148B1","X-04",0.15000000000,"DPR","Park",1209.94288635000,500.66296428100,"Eduardo Hernandez"
5716,"M002","M-03",0.09400000000,"DPR","Ahearn Park",3910.78558350000,323.90063672800,"Terese Flores"
5717,"X110C","X-08",0.50000000000,"DPR","Park",29713.45819090000,962.03544508400,"Tony Rosa"
5718,"X110B","X-08",0.50000000000,"DPR","Phyllis Post Goodman Park",18303.90525820000,536.47934905500,"Tony Rosa"
5719,"B037","B-04",0.00400000000,"DPR","Freedom Triangle",195.44795227100,73.41586890760,"Emilio Llopiz"
5720,"X091","X-08",0.18700000000,"DPR","Park",9158.37472534000,579.63414252600,"Tony Rosa"
5721,"X035","X-07",0.04000000000,"DPR","Muller Triangle",1535.65808105000,161.31320588100,"Tony Rosa"
5722,"X150E","X-07",3.90000000000,"DPR","Fordham Landing Playground",195717.18952900000,4946.63246859000,"Tony Rosa"
5723,"X150D","X-07",0.66700000000,"DPR","Gasoline Alley",3999.49716187000,1960.72774795000,"Tony Rosa"
5724,"M020","M-07",0.14200000000,"DPR","Dante Park",7390.38061523000,436.03736294300,"Robert McLean"
5725,"X137","X-07",4.35900000000,"DPR","Jerome Park",184876.15977500000,5274.20416108000,"Tony Rosa"
5726,"X150K","X-08",0.08800000000,"DPR","Park",4279.72644043000,1585.79860672000,"Tony Rosa"
5727,"X185","X-03",1.44000000000,"DPR/NYCHA","Dunbar Playground",57170.04592900000,958.47927734300,"Christopher Acosta"
5728,"X313","X-01",0.17000000000,"DPR","El Batey Borincano Garden",7919.10948181000,360.54756249300,"Eduardo Hernandez"
5729,"X150L","X-08",0.35000000000,"DPR","Van Cortlandt's Tail",14824.98240660000,553.43107044700,"Tony Rosa"
5730,"X202","X-08",1.64600000000,"DPR","Marble Hill Playground",79655.68345640000,1181.12500423000,"Tony Rosa"
5731,"M021","M-10",0.07400000000,"DPR","A Philip Randolph Square",3827.28601074000,311.03606229500,"Kieishsha Garnes"
5732,"X020","X-08",3.02000000000,"DPR","Fort Independence Playground",118819.11084000000,2619.53409161000,"Tony Rosa"
5733,"X110A","X-08",1.00000000000,"DPR","Hackett Park",36283.60916140000,702.23766345300,"Tony Rosa"
5734,"M012","M-02",0.18600000000,"DPR/NPS","Christopher Park",8120.63792419000,534.98643438000,"Ralph Musolino"
5735,"M016","M-03",0.16500000000,"DPR","Cooper Triangle",7198.03305054000,456.83891918100,"Terese Flores"
5736,"X150H","X-08",0.43600000000,"DPR","Crescent Park",14610.42927550000,615.32963151900,"Tony Rosa"
5737,"X080","X-08",8.97200000000,"DPR","Henry Hudson Park",379630.59701500000,3728.04098001000,"Tony Rosa"
5738,"X090","X-08",6.60000000000,"DPR","Spuyten Duyvil Shorefront Park",291794.32446300000,5165.06003415000,"Tony Rosa"
5739,"X019","X-08",7.84000000000,"DPR","Ewen Park",343357.21379100000,2349.42819797000,"Tony Rosa"
5740,"X224","X-08",0.30400000000,"DPR","MacLaughlin Playground",13948.89303590000,606.96728660700,"Tony Rosa"
5741,"X055","X-08",1.79000000000,"DPR","Brust Park",91484.06976320000,1850.73830054000,"Tony Rosa"
5742,"M001","M-02",0.22200000000,"DPR","Abingdon Square",8023.00018311000,424.87281174000,"Ralph Musolino"
5743,"R050","R-01",0.39000000000,"DPR","Forest Grove",17540.62739560000,739.51389332200,"Tony Arcamone"
5744,"R127","R-01",0.85000000000,"DPR","Joseph Manna Park",36363.75343320000,1000.52847461000,"Tony Arcamone"
5745,"R044","R-01",2.35600000000,"DPR","Park",102629.60199000000,1887.65764184000,"Tony Arcamone"
5746,"R135","R-03",110.96000000000,"DPR","Crescent Beach Park",4833448.32822000000,23853.46473330000,"Bill LaCurtis"
5747,"B070","B-14",4.32000000000,"DPR","Machate Circle",38784.31530760000,698.80910732600,"Stephanie Thayer"
5748,"X233","X-01",1.37500000000,"DPR/DOE","Fountain Of Youth Playground",52786.65658570000,1182.33047413000,"Eduardo Hernandez"
5749,"X153","X-04",2.94400000000,"DPR","Merriam Playground",123783.40309100000,2848.17946755000,"Eduardo Hernandez"
5750,"X275","X-04",0.28600000000,"DPR","Mosaic Success Garden",12020.39801030000,593.25874386600,"Eduardo Hernandez"
5751,"X266","X-06",2.13600000000,"DPR","Vidalia Park",88856.66804500000,1726.48036842000,"Christopher Acosta"
5752,"X158","X-05",1.05400000000,"DPR","Sedgwick Playground",44962.57984920000,952.89545439900,"Eduardo Hernandez"
5753,"R141","R-01",9.18700000000,"DPR","Graniteville Swamp Park",400216.45907600000,3959.76619022000,"Tony Arcamone"
5754,"X007","X-09",8.83400000000,"DPR","Castle Hill Park",373469.12529000000,5716.55967240000,"Michael Holoszyc"
5755,"X233A","X-01",0.40200000000,"DPR","El Flamboyan Garden",18353.28189090000,711.37738063800,"Eduardo Hernandez"
5756,"M379","M-01",0.66900000000,"DPR/CDOT","Canal Park",29210.68667600000,844.76176482800,"Ralph Musolino"
5757,"M178","M-03",0.25000000000,"DPR/CDOT","Catherine Slip Malls",10887.46340940000,702.22115136000,"Terese Flores"
5758,"M224","M-03",0.12000000000,"DPR/CDOT","Straus Square",5256.33412170000,312.88755946100,"Terese Flores"
5759,"M188A","M-03",0.01400000000,"DPR","Abe Lebewohl Triangle",549.73036193800,117.40058970000,"Terese Flores"
5760,"M083","M-07",0.06600000000,"DPR/CDOT","Sherman Square",2895.92720032000,243.52163910100,"Robert McLean"
5761,"M061","M-12",0.09200000000,"DPR/CDOT","Plaza Lafayette",3693.23106384000,399.89254425900,"Jennifer Hoppa"
5762,"R009","R-03",0.91600000000,"DPR","Amundsen Circle",39935.38349910000,757.43174132400,"Bill LaCurtis"
5763,"Q277","Q-12",0.14500000000,"DPR","South Gate Mall",4647.22171021000,544.00853361400,"Joseph Mauro"
5764,"Q357G","Q-07",0.47600000000,"DPR/SDOT","Turtle Playground",20769.72352600000,649.01196116700,"Mark Edwards"
5765,"Q383","Q-05",0.02800000000,"DPR","Middle Village Veterans Triangle",1410.12783813000,157.78585038000,"Minerva Del Real"
5766,"Q207","Q-06",1.41500000000,"DPR","MacDonald Park",81561.63076780000,1711.35245962000,"Minerva Del Real"
5767,"Q173","Q-04",0.00900000000,"DPR","American Triangle",2567.82609558000,200.91560717900,"Eric Goetz"
5768,"Q284","Q-01",0.22000000000,"DPR","Sixteen Oaks Grove",11101.00152590000,507.43996865400,"Norman Chan"
5769,"M378","M-01",0.16200000000,"DPR/CDOT","Pearl St Playground",6893.50894165000,377.96474713000,"Ralph Musolino"
5770,"M046","M-01",0.72800000000,"DPR","Vietnam Veterans Plaza",36256.56303410000,939.32758717000,"Ralph Musolino"
5771,"M172","M-02",0.03900000000,"DPR","McCarthy Square",1886.54106140000,188.39867744400,"Ralph Musolino"
5772,"M191","M-02",0.24700000000,"DPR/CDOT","Father Demo Square",10784.31571960000,479.44561121200,"Ralph Musolino"
5773,"X216","X-01",0.52900000000,"DPR","Abigail Playground",32959.46076970000,933.54482071200,"Eduardo Hernandez"
5774,"X190","X-02",1.20500000000,"DPR","Tiffany Playground",49834.25201420000,1078.16729066000,"Christopher Acosta"
5775,"X282","X-03",0.18600000000,"DPR","Seabury Park",8218.82473755000,404.94765180100,"Christopher Acosta"
5776,"X008","X-04",38.53600000000,"DPR","Claremont Park",1667551.55399000000,6284.69753510000,"Eduardo Hernandez"
5777,"X129","X-05",0.12000000000,"DPR","Devanney Triangle",8823.85263062000,590.63360629600,"Eduardo Hernandez"
5778,"X329","X-06",0.11000000000,"DPR","Miracle Garden",4800.99186707000,444.64474045700,"Christopher Acosta"
5779,"X070","X-07",0.11000000000,"DPR","Heath Triangle",5333.19798279000,322.96127319000,"Tony Rosa"
5780,"X060","X-08",0.06000000000,"DPR","Sheridan Triangle",3090.41377258000,246.97945105400,"Tony Rosa"
5781,"X325","X-09",0.13000000000,"DPR","Taylor-Soundview Block Assoc. Garden",6123.03652954000,375.33380642800,"Michael Holoszyc"
5782,"X133","X-10",0.01700000000,"DPR","Derosa O'Boyle Triangle",5088.83551025000,295.47986808400,"Michael Holoszyc"
5783,"B202","B-01",0.02000000000,"DPR","Lithuania Square",1326.12016296000,135.32958136900,"Shavonne Vyphius"
5784,"B223NB","B-01",0.20600000000,"DPR/CDOT","Classon Triangle",11871.69300840000,481.10873056300,"Shavonne Vyphius"
5785,"B223NC","B-01",0.18300000000,"DPR/CDOT","Penn Triangle",10399.24638370000,462.85838555100,"Shavonne Vyphius"
5786,"B223OA","B-01",0.06400000000,"DPR","Park",3769.44517517000,262.49492251700,"Shavonne Vyphius"
5787,"B223V","B-01",0.06700000000,"DPR/CDOT","Badame Sessa Triangle",8539.61346436000,392.14485612000,"Shavonne Vyphius"
5788,"B196","B-01",0.03600000000,"DPR","Pvt. Sonsire Triangle",6275.40708923000,336.37232903400,"Shavonne Vyphius"
5789,"B223MA","B-02",0.06800000000,"DPR/CDOT","Arbor Place",3838.47737122000,310.02327046800,"Tannise Palmer"
5790,"B060","B-10",5.65500000000,"DPR","McKinley Park",246349.58177200000,2033.61958489000,"Elizabeth Walsack"
5791,"B255K","B-07",0.93000000000,"DPR","Sitting Area",39674.34304810000,2569.38872475000,"Macceau Medozile"
5792,"B184","B-15",0.25800000000,"DPR","Avenue R Mall",11259.78880310000,1619.59007056000,"James Cruickshank"
5793,"B174","B-17",0.06100000000,"Unknown","Park",2701.52496338000,240.50362918600,"Martin Geoffrey"
5794,"M295","M-02",0.44600000000,"DPR","Mercer Playground",19457.20893860000,1035.73353089000,"Ralph Musolino"
5795,"M262","M-02",0.46100000000,"DPR","Park",20069.75929260000,1282.35114652000,"Ralph Musolino"
5796,"B273","B-18",0.11000000000,"DPR/CDOT","Aimee Triangle",4995.62449646000,318.36089171100,"Martin Geoffrey"
5797,"B003","B-19",1.71100000000,"DPR","Bartel-Pritchard Square",13327.06939700000,409.26157517600,"Stephanie Thayer"
5798,"R021","R-01",0.45000000000,"DPR/CDOT","Forest Mall",19557.84214780000,1270.58407890000,"Tony Arcamone"
5799,"R060","R-01",0.03300000000,"DPR","Dodgers Triangle",1467.63529968000,166.15725011800,"Tony Arcamone"
5800,"B251","B-15",42.94100000000,"DPR","Manhattan Beach Park",1870515.78821000000,6041.86415187000,"James Cruickshank"
5801,"B255D","B-07",0.28100000000,"DPR","Park",12333.56040950000,835.84879898000,"Macceau Medozile"
5802,"B255G","B-07",0.44200000000,"DPR","Butterfly Gardens",20311.31658940000,720.01513583400,"Macceau Medozile"
5803,"B255A","B-07",0.00200000000,"DPR","Park",101.42111206100,1127.39832003000,"Macceau Medozile"
5804,"B226","B-01",0.10200000000,"DPR/CDOT","Mt. Carmel Triangle",6733.41371155000,350.18022501600,"Shavonne Vyphius"
5805,"B223DD","B-02",0.10800000000,"DPR","Brooklyn Heights Promenade",5268.80873108000,369.73419509100,"Tannise Palmer"
5806,"Q472","Q-14",27.48400000000,"DPR","Vernam Barbadoes Peninsula",1197216.12746000000,5540.80520990000,"Dan Piastuck"
5807,"B223DC","B-02",0.04000000000,"DPR","Brooklyn Heights Promenade",1379.92047119000,384.43545018200,"Tannise Palmer"
5808,"B223IA","B-02",0.94700000000,"DPR","Clumber Corner",41237.86450200000,1297.97104053000,"Tannise Palmer"
5809,"B223IB","B-02",0.48900000000,"DPR","Bar and Grill Park",21305.96675110000,1037.16693438000,"Tannise Palmer"
5810,"B043","B-01",0.50400000000,"DPR","Greenpoint Playground",21507.14929200000,753.66169044800,"Shavonne Vyphius"
5811,"B139","B-04",1.24000000000,"DPR","Heckscher Playground",53702.46272280000,1063.52662062000,"Emilio Llopiz"
5812,"B173","B-18",0.66700000000,"DPR","Fraser Square",22982.45924380000,585.50359207500,"Martin Geoffrey"
5813,"B210P","B-10",0.25600000000,"DPR","Dan Ross Playground",11178.90019230000,552.93748868200,"Elizabeth Walsack"
5814,"B210R","B-10",0.00400000000,"DPR","Park",201.08699035600,404.19510970700,"Elizabeth Walsack"
5815,"B210T","B-10",0.00400000000,"DPR","Park",202.07026672400,406.11374900200,"Elizabeth Walsack"
5816,"B210Q","B-10",0.00400000000,"DPR","Park",199.02389526400,421.88584328000,"Elizabeth Walsack"
5817,"B212","B-14",0.32200000000,"DPR","Hot Spot Tot Lot",6785.03399658000,497.74570193500,"Stephanie Thayer"
5818,"M160","M-10",0.68800000000,"DPR","Fred Samuel Playground",31592.26698300000,718.15251978200,"Kieishsha Garnes"
5819,"M166","M-11",0.34700000000,"DPR","Harlem Art Park",15428.40133670000,506.81893079500,"Kieishsha Garnes"
5820,"M169","M-10",0.03000000000,"DPR","Samuel Marx Triangle",1107.74787903000,137.48202890200,"Kieishsha Garnes"
5821,"M171","M-03",0.48300000000,"DPR","Cherry Clinton Playground",19186.42115780000,563.68268910400,"Terese Flores"
5822,"B272","B-13",1.07200000000,"DPR","Marlboro Playground",45806.83580020000,907.81962986100,"James Cruickshank"
5823,"X065","X-09",0.10000000000,"DPR","Woodrow Wilson Triangle",852.31816101100,148.97200955300,"Michael Holoszyc"
5824,"X079","X-07",0.13500000000,"DPR","Major General John R Brown Triangle",5389.93649292000,340.62370399000,"Tony Rosa"
5825,"X279","X-15",8.00500000000,"DPR","City Island Wetlands",237225.21545400000,2897.00275040000,"Kristine Zagorski-Kelly"
5826,"M180","M-12",0.15600000000,"DPR","Lt. Wm. Tighe Triangle",8066.11515808000,382.05019101700,"Jennifer Hoppa"
5827,"R052","R-01",9.20000000000,"DPR","Allison Pond Park",404906.78617900000,3918.83172928000,"Tony Arcamone"
5828,"X148A1","X-04",0.03100000000,"DPR","Park",1378.41683960000,552.92997760800,"Eduardo Hernandez"
5829,"M098","M-02",9.74900000000,"DPR","Washington Square Park",424636.57107500000,2790.96143893000,"Ralph Musolino"
5830,"Q096A","Q-10",0.31500000000,"DPR","Locust Grove Civic Triangle",13729.99172970000,821.71011753300,"Joseph Mauro"
5831,"Q092","Q-10",4.96600000000,"DPR","Police Officer Edward Byrne Park",205220.92300400000,2488.29175851000,"Joseph Mauro"
5832,"Q095","Q-10",3.25800000000,"DPR","Vito Locascio Field",141931.68008400000,1889.94580058000,"Joseph Mauro"
5833,"M188","M-03",0.15600000000,"DPR","Abe Lebewohl Park",6145.53973389000,388.86413744800,"Terese Flores"
5834,"M193","M-11",0.99100000000,"DPR","Abraham Lincoln Playground",43418.84204100000,898.47978104200,"Kieishsha Garnes"
5835,"M195","M-03",0.24500000000,"DPR/DOE","Sidney Hillman Playground",10655.60183720000,443.18550295900,"Terese Flores"
5836,"M196","M-03",0.44000000000,"DPR","Playground One",21897.67468260000,617.60903835200,"Terese Flores"
5837,"M201","M-03",0.52500000000,"DPR","Wald Playground",23490.05868530000,633.62927706100,"Terese Flores"
5838,"B033","B-10",0.01900000000,"DPR","Fort Hamilton Triangle",3444.00762939000,354.90623815700,"Elizabeth Walsack"
5839,"B211","B-15",0.05200000000,"DPR","Lady Moody Triangle",1720.53477478000,264.54759945600,"James Cruickshank"
5840,"Q142","Q-09",0.00500000000,"DPR","Jacob Riis Triangle",1077.42691040000,158.99985975600,"Vacant"
5841,"X012","X-09",0.09000000000,"DPR","Church Triangle",3338.40313721000,290.77329766200,"Michael Holoszyc"
5842,"X018","X-05",0.16000000000,"DPR","Echo Triangle",2720.78173828000,250.95137035900,"Eduardo Hernandez"
5843,"X043","X-01",0.22000000000,"DPR","Ryan Triangle",8188.96215820000,379.41980722600,"Eduardo Hernandez"
5844,"X063","X-02",0.16000000000,"DPR","Martin Luther King Triangle",1500.93171692000,188.68317073300,"Christopher Acosta"
5845,"M207","M-02",0.15000000000,"DPR/CDOT","Father Fagan Park",7849.32650757000,539.55613312200,"Ralph Musolino"
5846,"M208C","M-11",0.20300000000,"DPR","Harlem River Park",8456.39427185000,436.82514297600,"Kieishsha Garnes"
5847,"M208E","M-11",1.36900000000,"DPR","Crack Is Wack Playground",58677.73942570000,1073.62811983000,"Kieishsha Garnes"
5848,"M208F","M-11",0.26700000000,"DPR","Harlem River Park",10070.05616760000,607.13880160600,"Kieishsha Garnes"
5849,"M208G","M-11",0.35100000000,"DPR","Harlem River Park",15210.76632690000,545.39293106400,"Kieishsha Garnes"
5850,"M209","M-08",8.63900000000,"DPR","Mill Rock Park",374295.62007100000,2651.42187248000,"Mark Vaccaro"
5851,"M212","M-01",0.11700000000,"DPR","The Queen Elizabeth II September 11th Garden",5122.01293945000,380.18781919100,"Ralph Musolino"
5852,"B088","B-03",7.81900000000,"DPR","Herbert Von King Park",347654.34690900000,2413.44121356000,"C. Ronald Taylor"
5853,"Q475","Q-06",0.10800000000,"DPR","Project Eden",4601.48648071000,278.97117600600,"Minerva Del Real"
5854,"M144","M-03",45.88000000000,"DPR","John V. Lindsay East River Park",1963812.30411000000,15432.97470930000,"Terese Flores"
5855,"B336A","B-13",1.70200000000,"DPR","Lot",75673.90780640000,1324.35313512000,"James Cruickshank"
5856,"B268","B-13",1.38000000000,"DPR","Nautilus Playground",63392.79357910000,1444.06857594000,"James Cruickshank"
5857,"B513","B-16",0.13800000000,"DPR","United Community Centers Youth Farm",5983.88587952000,319.01689497800,"Emilio Llopiz"
5858,"Q019","Q-05",0.00800000000,"DPR","Garlinge Triangle",405.79066467300,94.13883759670,"Minerva Del Real"
5859,"Q025","Q-12",0.90000000000,"DPR","Major Mark Park",40842.56030270000,900.80950789000,"Joseph Mauro"
5860,"Q028","Q-14",12.62400000000,"DPR","Beach Channel Park",549917.29841600000,4348.99441981000,"Dan Piastuck"
5861,"Q028A","Q-14",0.83000000000,"DPR","Tribute Park",36194.85467530000,901.14279304700,"Dan Piastuck"
5862,"M214","M-11",1.00000000000,"DPR/NYCHA","Blake Hobbs Playground",43431.54286190000,1247.38411964000,"Kieishsha Garnes"
5863,"R150","R-01",4.46500000000,"DPR","Graniteville Quarry Park",194538.81224100000,2279.83895604000,"Tony Arcamone"
5864,"R149","R-02B",136.56800000000,"DPR","Ocean Breeze Park",5948932.12988000000,13026.30260150000,"Bonnie Williams"
5865,"Q043","Q-12",0.13000000000,"DPR","Proctor-Hopson Circle",6385.71116638000,374.40170162400,"Joseph Mauro"
5866,"Q048","Q-01",8.09000000000,"DPR","Rainey Park",423309.32077000000,2871.31617070000,"Norman Chan"
5867,"Q055","Q-04",0.10000000000,"DPR","Veteran's Square",622.61364746100,123.75065569600,"Eric Goetz"
5868,"Q057","Q-02",0.04400000000,"DPR","Sohncke Square",1896.28553772000,236.72796314400,"Norman Chan"
5869,"Q060","Q-04",0.02000000000,"DPR","Nine Heroes Plaza",917.15260314900,147.77530212500,"Eric Goetz"
5870,"Q061","Q-02",0.21400000000,"DPR","Steinmann Triangle",9357.67024231000,479.50093897000,"Norman Chan"
5871,"Q066B","Q-01",1.29500000000,"DPR/TBTA","Triborough Bridge Playground B",58732.58520510000,1007.94176893000,"Norman Chan"
5872,"Q066C","Q-01",0.46000000000,"DPR/TBTA","Triborough Bridge Playground C",20244.06793210000,602.16314829800,"Norman Chan"
5873,"Q066D","Q-01",0.46000000000,"DPR/TBTA","Triborough Bridge Playground D",20582.37535100000,606.75138762400,"Norman Chan"
5874,"Q066E","Q-01",0.46000000000,"DPR/TBTA","Triborough Bridge Playground E",20721.58915710000,607.94781349200,"Norman Chan"
5875,"Q066F","Q-01",2.20000000000,"DPR/TBTA","Hoyt Playground",100423.86410500000,1283.54123093000,"Norman Chan"
5876,"Q066G","Q-01",1.16000000000,"DPR/TBTA","Sitting Area",26509.06040950000,893.97816314000,"Norman Chan"
5877,"Q066H","Q-01",1.22600000000,"DPR/TBTA","Chappetto Square",29133.57156370000,812.45766937400,"Norman Chan"
5878,"Q067","Q-02",0.07100000000,"DPR","Pigeon Paradise",3147.48533630000,241.79938084200,"Norman Chan"
5879,"Q067A","Q-02",0.89600000000,"DPR","Hart Playground",41012.81158450000,805.06129602900,"Norman Chan"
5880,"Q068","Q-04",0.00600000000,"DPR","Triangle 90",272.56127929700,79.55729893180,"Eric Goetz"
5881,"Q072","Q-02",0.01000000000,"DPR","Short Triangle",366.40771484400,92.50558205670,"Norman Chan"
5882,"Q080","Q-03",0.09000000000,"DPR","Veterans Plaza",4207.29153442000,340.81195713400,"Eric Goetz"
5883,"Q094D","Q-10",10.76100000000,"DPR","Gemini Fields",468789.27894600000,5253.82459004000,"Joseph Mauro"
5884,"Q100","Q-07",0.42100000000,"DPR","Flushing Greens",31418.05757140000,1221.03239035000,"Mark Edwards"
5885,"Q116","Q-03",0.14000000000,"DPR","One Room Schoolhouse Park",5809.48991394000,382.99650638700,"Eric Goetz"
5886,"Q124","Q-05",0.01300000000,"DPR","Myrtle Avenue Clemens Triangle",650.68644714400,123.15535654500,"Minerva Del Real"
5887,"Q489","Q-12",0.05700000000,"DPR","George Washington Carver Botanical Garden",2561.90164185000,254.95167850000,"Joseph Mauro"
5888,"Q151","Q-04",0.20700000000,"DPR","Grand Slope",8533.57438660000,905.28984970300,"Eric Goetz"
5889,"M222","M-02",0.13400000000,"DPR","Grand Canal Court",6017.46780396000,325.50402772500,"Ralph Musolino"
5890,"Q186","Q-03",0.06500000000,"DPR","Jackson Mill Green",5955.56750488000,577.18024097500,"Eric Goetz"
5891,"Q206","Q-09",0.04500000000,"DPR","Eight Oaks Triangle",2084.50643921000,230.09438099600,"Vacant"
5892,"Q208","Q-13",0.07400000000,"DPR","Litchhult Square",1284.39080811000,170.04992244900,"Joe Block"
5893,"Q209","Q-07",0.13800000000,"DPR","Lawrence Triangle",5086.36161804000,362.66420246300,"Mark Edwards"
5894,"Q220B","Q-12",1.42700000000,"DPR","Norelli-Hargreaves Playground",56510.61613460000,1235.49270861000,"Joseph Mauro"
5895,"Q220C","Q-12",6.33600000000,"DPR","Dr. Charles R. Drew Park",278864.94953900000,2131.05971429000,"Joseph Mauro"
5896,"Q220D","Q-12",0.05100000000,"DPR","Foch Sitting Area",2569.56953430000,338.02457123800,"Joseph Mauro"
5897,"Q220E","Q-12",1.37000000000,"DPR","Playground One Forty",60478.40003970000,1370.08215125000,"Joseph Mauro"
5898,"Q220F","Q-09",1.50000000000,"DPR","Maple Grove Park",67588.34457400000,1185.40083470000,"Vacant"
5899,"Q220G","Q-08",5.20000000000,"DPR","Hoover - Manton Playgrounds",240882.31060800000,3124.41640009000,"Vacant"
5900,"Q223","Q-08",1.23000000000,"DPR","Fresh Meadows Park",49697.15637210000,1215.48977058000,"Vacant"
5901,"Q245","Q-12",0.01800000000,"DPR","Hollis Veterans Square",755.24537658700,152.53707103900,"Joseph Mauro"
5902,"Q275","Q-14",0.15700000000,"DPR","Patricia A. Brackley Park",6868.11267090000,408.86349877200,"Dan Piastuck"
5903,"Q217","Q-09",0.20700000000,"DPR","Lt. Frank McConnell Park",8895.70375061000,512.50373113900,"Vacant"
5904,"Q304","Q-06",1.16100000000,"DPR","Ehrenreich-Austin Playground",53206.81634520000,1217.50960045000,"Minerva Del Real"
5905,"Q325","Q-12",0.11300000000,"DPR","Gladys Warren Triangle",5224.50372314000,350.80025207500,"Joseph Mauro"
5906,"Q332","Q-01",1.03300000000,"DPR","Woodtree Playground",45126.71295170000,851.57878902700,"Norman Chan"
5907,"Q336","Q-08",3.25000000000,"DPR","Judge Moses Weinstein Playground",139171.25799600000,1723.21166164000,"Vacant"
5908,"Q337","Q-09",1.20100000000,"DPR","Maurice A Fitzgerald Playground",53046.98001100000,969.13780026700,"Vacant"
5909,"Q339","Q-13",4.63500000000,"DPR","Cambria Playground",202860.62493900000,1911.72241524000,"Joe Block"
5910,"Q341A","Q-02",0.01100000000,"DPR","Park",352.94931030300,105.09545459500,"Norman Chan"
5911,"Q341C","Q-02",0.35400000000,"DPR","Sherry Dog Run",16002.81047060000,525.10477499000,"Norman Chan"
5912,"Q341E","Q-02",0.06400000000,"DPR","Crosson Green",3096.80114746000,309.73860660900,"Norman Chan"
5913,"Q341F","Q-02",0.09400000000,"DPR","Winfield Plaza",3906.50167847000,278.40008286800,"Norman Chan"
5914,"Q345","Q-14",2.09300000000,"DPR","Redfern Playground",90060.21954350000,1218.08682762000,"Dan Piastuck"
5915,"Q351","Q-12",2.87200000000,"DPR","Peters Field",125283.85836800000,1644.90880127000,"Joseph Mauro"
5916,"Q355","Q-01",0.06100000000,"DPR","Strippoli Square",3149.06680298000,271.01545124300,"Norman Chan"
5917,"Q357B01","Q-06",0.86700000000,"DPR","Barrier Playground",45005.29594420000,1234.59333252000,"Minerva Del Real"
5918,"Q370","Q-08",0.32700000000,"DPR","Freedom Square Playground",16147.99304200000,766.62864404300,"Vacant"
5919,"Q385","Q-01",0.91800000000,"DPR","Ditmars Park",43126.73670960000,1016.50907311000,"Norman Chan"
5920,"Q393B","Q-03",0.14200000000,"DPR","Laguardia Landing Lights",6406.71640015000,387.67943721500,"Eric Goetz"
5921,"Q393D","Q-03",1.60700000000,"DPR","LaGuardia Landing Lights",70262.98382570000,1358.70782193000,"Eric Goetz"
5922,"Q393F","Q-03",0.24900000000,"DPR","LaGuardia Landing Lights",10867.18711850000,481.75694837900,"Eric Goetz"
5923,"Q393G","Q-03",0.34800000000,"DPR","Laguardia Landing Lights",15195.91000370000,568.24877849100,"Eric Goetz"
5924,"X101A","X-11",1.28500000000,"DPR","Samuel H. Young Park",61925.88252260000,1255.89896828000,"Rakeem Taylor"
5925,"X195C","X-05",0.00700000000,"DPR","Park",351.08827209500,466.15514521500,"Eduardo Hernandez"
5926,"B223I","B-02",2.20000000000,"DPR","Anchorage Plaza",96248.79901120000,3774.75993380000,"Tannise Palmer"
5927,"M246","M-03",0.24200000000,"DPR/CDOT","Kimlau Square",10534.06422420000,403.28399210000,"Terese Flores"
5928,"M255","M-03",0.36100000000,"DPR","James Madison Plaza",15459.03514100000,556.09829465300,"Terese Flores"
5929,"Q409","Q-06",0.00100000000,"DPR","Park",26.00051879880,54.01402339300,"Minerva Del Real"
5930,"Q424","Q-10",0.25000000000,"DPR","Judge Angelo Graci Triangle",10770.62036130000,519.32764986500,"Joseph Mauro"
5931,"Q462","Q-04",0.04000000000,"DPR","Manuel De Dios Unanue Triangle",1640.54226685000,198.32750876200,"Eric Goetz"
5932,"Q483","Q-04",0.10100000000,"DPR","Corona Health Sanctuary",4140.15029907000,271.00868629900,"Eric Goetz"
5933,"Q486","Q-12",0.09200000000,"DPR","B.C.C.A. Mini-park and Garden",4201.42077637000,286.65988631100,"Joseph Mauro"
5934,"Q487","Q-12",0.11500000000,"DPR","Block Association #81",5073.57740784000,302.59060283700,"Joseph Mauro"
5935,"Q488","Q-12",0.12100000000,"DPR","George Eagle Carr Community Garden",5168.64193726000,311.36230965900,"Joseph Mauro"
5936,"Q490","Q-12",0.08300000000,"DPR","Locust Manor Civic Association",3737.87457275000,313.15250269800,"Joseph Mauro"
